source_dataset,player_id,player_name,draft_year,pick_number,college,college_year_season,college_year_team,college_year_class_year,college_season_number,college_season_count,college_year_age,college_year_pos,ast_pct_actual,ast_pct_expected,ast_pct_deviation,tov_pct_actual,tov_pct_expected,tov_pct_deviation,stl_pct_actual,stl_pct_expected,stl_pct_deviation,blk_pct_actual,blk_pct_expected,blk_pct_deviation,orb_pct_actual,orb_pct_expected,orb_pct_deviation,drb_pct_actual,drb_pct_expected,drb_pct_deviation,ts_pct_actual,ts_pct_expected,ts_pct_deviation,ws_per_40_actual,ws_per_40_expected,ws_per_40_deviation,bpm_actual,bpm_expected,bpm_deviation,ftr_actual,ftr_expected,ftr_deviation
projection,1642366,Quinten Post,2024,52,Boston College,2023-24,Boston College,SR,5,5,23.6,F,18.8,12.325107483644782,6.474892516355219,14.9,11.510856343395133,-3.389143656604867,1.6,1.5813435660078636,0.018656433992136456,6.0,4.2593497372613855,1.7406502627386145,7.4,7.332859099094671,0.0671409009053292,21.9,21.363015432172467,0.5369845678275311,0.607,0.6231412811006335,-0.01614128110063351,0.184,0.2110612972526895,-0.027061297252689492,9.6,10.264819490794173,-0.6648194907941729,0.285,0.40615544142928917,-0.12115544142928919
projection,1642285,Cam Spencer,2024,53,Connecticut,2023-24,UConn,SR,5,5,23.6,G,18.7,18.095712973003618,0.6042870269963814,8.2,11.262147989604596,3.062147989604597,2.7,2.013247510909867,0.6867524890901331,0.8,1.115357948067938,-0.31535794806793804,4.0,2.643309283693738,1.3566907163062618,12.5,10.144724628359386,2.355275371640614,0.64,0.5973092268364297,0.042690773163570284,0.239,0.17292710900655975,0.06607289099344024,11.8,8.381409885306294,3.418590114693707,0.222,0.2544434735648439,-0.03244347356484392
projection,1641817,Anton Watson,2024,54,Gonzaga,2023-24,Gonzaga,SR,5,5,23.1,F,13.4,12.743894628336607,0.6561053716633936,10.5,12.681242434047267,2.1812424340472667,2.8,1.5404775399969077,1.259522460003092,2.1,3.1354913796624277,-1.0354913796624277,8.8,9.987069591135546,-1.187069591135545,16.4,21.838261191708167,-5.438261191708168,0.62,0.6042712187218742,0.015728781278125825,0.223,0.1867452207590011,0.0362547792409989,9.8,6.956518822456949,2.843481177543052,0.353,0.44449609440445353,-0.09149609440445355
projection,1642355,Bronny James,2024,55,Southern California,2023-24,USC,FR,1,1,19.1,G,19.4,15.175242150224735,4.224757849775264,17.4,15.557190746622224,-1.8428092533777747,2.3,2.1339535495044943,0.16604645049550548,1.1,0.5503782544285293,0.5496217455714708,1.7,2.581324911880526,-0.8813249118805262,15.2,9.365610459883627,5.834389540116373,0.472,0.5117951806659958,-0.039795180665995855,0.063,0.1023400161559627,-0.03934001615596269,0.7,4.290293334767569,-3.590293334767569,0.304,0.2836896583157748,0.020310341684225186
projection,1641755,Kevin McCullar Jr.,2024,56,Kansas,2023-24,Kansas,SR,5,5,22.7,G,22.9,20.895974303448636,2.0040256965513628,13.6,13.621989329657897,0.021989329657897017,2.5,2.1841836976277236,0.3158163023722764,1.3,1.1832658566963141,0.11673414330368592,2.8,3.6786426234728196,-0.8786426234728197,16.2,14.032087756373118,2.1679122436268816,0.567,0.5652332628373289,0.0017667371626710615,0.161,0.17155678628715312,-0.01055678628715312,7.4,6.8912782401038815,0.5087217598961189,0.426,0.3416762570273514,0.08432374297264861
projection,1642843,Cooper Flagg,2025,1,Duke,2024-25,Duke,FR,1,1,17.9,F,26.8,11.493380416549089,15.306619583450912,11.5,11.716133606006764,0.216133606006764,2.8,1.5244402539372637,1.2755597460627361,4.9,2.2904574838332796,2.6095425161667207,5.5,6.682541862005755,-1.1825418620057553,21.2,20.442239466840615,0.7577605331593844,0.593,0.5700918732789277,0.02290812672107223,0.296,0.23646178861057346,0.059538211389426526,16.3,9.317486813480429,6.982513186519572,0.429,0.40553180029988894,0.023468199700111048
projection,1642844,Dylan Harper,2025,2,Rutgers,2024-25,Rutgers,FR,1,1,18.7,G,27.1,20.328110076097207,6.771889923902794,12.7,13.90774649630137,1.20774649630137,2.6,2.136506390788883,0.46349360921111726,1.9,1.0761238573232235,0.8238761426767764,2.6,3.701933151165748,-1.1019331511657477,13.5,14.075852766778102,-0.5758527667781017,0.587,0.5430218833305309,0.04397811666946905,0.166,0.1347912910480425,0.031208708951957514,9.2,7.58553045305813,1.6144695469418693,0.419,0.3163484976245767,0.10265150237542331
projection,1642845,VJ Edgecombe,2025,3,Baylor,2024-25,Baylor,FR,1,1,19.3,G,19.2,18.369902159177478,0.8300978408225212,12.5,12.630590796815683,0.13059079681568342,3.8,2.0440190875095507,1.755980912490449,2.3,1.1814911355109834,1.1185088644890164,7.1,3.450785253254107,3.649214746745893,13.5,12.494856416041909,1.0051435839580911,0.552,0.5460104551527909,0.0059895448472091495,0.178,0.14798716557458394,0.03001283442541605,11.4,7.2901327589214455,4.109867241078555,0.373,0.35908927735578905,0.013910722644210949
projection,1642851,Kon Knueppel,2025,4,Duke,2024-25,Duke,FR,1,1,19.3,G,15.7,14.354936489077527,1.345063510922472,10.8,11.745378254110676,0.9453782541106754,2.0,1.8564149238193552,0.14358507618064476,0.6,0.9581548574462377,-0.35815485744623776,4.3,3.685028813733041,0.6149711862669589,10.3,10.864354872441567,-0.5643548724415659,0.642,0.56951907255213,0.07248092744787005,0.232,0.15556510147282243,0.07643489852717758,10.8,7.7068522165186515,3.0931477834813492,0.339,0.27706439765352975,0.061935602346470275
projection,1642846,Ace Bailey,2025,5,Rutgers,2024-25,Rutgers,FR,1,1,18.2,G,8.3,18.084997163413824,-9.784997163413824,11.0,12.968383450928712,1.9683834509287124,1.7,1.7215984062006018,-0.021598406200601827,4.1,1.8315182953176425,2.2684817046823573,7.0,5.136762532646373,1.8632374673536267,17.5,17.66679120671333,-0.1667912067133308,0.536,0.5594662486238404,-0.02346624862384039,0.112,0.17380375611181623,-0.061803756111816224,4.5,8.732707710987794,-4.232707710987794,0.243,0.3258541832879194,-0.08285418328791938
projection,1642848,Tre Johnson,2025,6,Texas,2024-25,Texas,FR,1,1,18.7,G,16.5,16.561392780403718,-0.061392780403718206,9.2,12.934609248250403,3.734609248250404,1.6,1.8563929042750635,-0.25639290427506345,1.0,1.171313364703372,-0.171313364703372,1.1,3.509784377994721,-2.409784377994721,9.0,13.69599041468044,-4.695990414680439,0.557,0.5439784163745957,0.013021583625404398,0.145,0.16322912195667605,-0.01822912195667606,7.7,8.999299968662845,-1.2992999686628446,0.265,0.30979600900144033,-0.04479600900144032
projection,1642847,Jeremiah Fears,2025,7,Oklahoma,2024-25,Oklahoma,FR,1,1,18.1,G,28.6,24.480149007065386,4.119850992934616,18.3,15.788249220811622,-2.511750779188379,3.1,2.8402860205720777,0.2597139794279224,0.5,1.0392905808479715,-0.5392905808479715,3.1,3.5171653035125314,-0.41716530351253134,13.0,12.748283717654289,0.2517162823457113,0.562,0.5474384715527115,0.01456152844728853,0.132,0.1744948363640176,-0.0424948363640176,5.9,7.849753355903545,-1.9497533559035443,0.518,0.4805177042290154,0.03748229577098461
projection,1642856,Egor Dëmin,2025,8,Brigham Young,2024-25,BYU,FR,1,1,18.7,G,34.6,11.382671352597766,23.217328647402233,21.9,12.39796407770145,-9.502035922298548,2.5,1.8641831367965325,0.6358168632034675,1.7,4.685203082100166,-2.985203082100166,1.3,4.533190440503789,-3.2331904405037895,14.8,12.622411741611327,2.177588258388674,0.509,0.5814360924327843,-0.07243609243278426,0.103,0.16994319660362964,-0.06694319660362964,5.3,7.933049520712829,-2.633049520712829,0.268,0.3418161332249947,-0.0738161332249947
projection,1642867,Collin Murray-Boyles,2025,9,South Carolina,2024-25,South Carolina,SO,2,2,19.4,F,21.1,16.670994288493937,4.429005711506065,15.4,14.576726878072545,-0.8232731219274552,2.9,1.8865583364618193,1.0134416635381807,4.7,2.2411669191148045,2.4588330808851957,8.8,9.707374693313898,-0.9073746933138978,23.8,19.54675835302072,4.25324164697928,0.63,0.562835153182034,0.06716484681796597,0.2,0.1807276114459302,0.01927238855406982,11.9,7.4385596244604715,4.461440375539529,0.556,0.5147584715266874,0.04124152847331264
projection,1642863,Khaman Maluach,2025,10,Duke,2024-25,Duke,FR,1,1,18.2,C,4.3,7.971917412200195,-3.6719174122001954,11.6,15.466132306633806,3.8661323066338067,0.6,1.7501232800955022,-1.1501232800955021,6.8,8.93640083372915,-2.1364008337291507,16.5,10.489582218942106,6.010417781057894,19.2,21.281879902219437,-2.0818799022194376,0.736,0.594694483832459,0.14130551616754095,0.26,0.1920176612802525,0.06798233871974751,9.9,10.741599087131137,-0.8415990871311365,0.403,0.4460595989326913,-0.04305959893269129
projection,1642907,Cedric Coward,2025,11,Washington State,2024-25,Washington St.,SR,3,3,21.2,F,20.7,15.512844225720453,5.187155774279546,14.7,13.580931467291878,-1.1190685327081216,1.4,2.2422662374331015,-0.8422662374331016,5.3,1.4695704602466506,3.830429539753349,7.0,4.912853857979318,2.087146142020682,17.2,15.61418932764562,1.5858106723543788,0.7,0.588597753627882,0.11140224637211793,0.21,0.1817193154592465,0.028280684540753498,9.3,5.819811761268199,3.4801882387318015,0.508,0.3326402057292177,0.1753597942707823
projection,1642852,Derik Queen,2025,13,Maryland,2024-25,Maryland,FR,1,1,19.9,C,11.6,11.550339855821507,0.049660144178492516,14.5,12.81365815956843,-1.6863418404315702,2.0,1.758147847517822,0.24185215248217795,3.8,5.2381749319224555,-1.4381749319224557,9.0,10.620565617154913,-1.620565617154913,24.6,22.972594556811558,1.6274054431884437,0.591,0.5912808814764628,-0.00028088147646287975,0.216,0.23744470778958066,-0.021444707789580658,9.2,8.430419952123188,0.7695800478768113,0.546,0.5064862788433444,0.039513721156655635
projection,1642868,Carter Bryant,2025,14,Arizona,2024-25,Arizona,FR,1,1,19.0,G,8.3,11.77716508303596,-3.4771650830359597,15.4,11.338919900072558,-4.061080099927443,2.8,1.7093182141051169,1.090681785894883,5.8,1.21478091436607,4.58521908563393,5.3,4.778102671250862,0.5218973287491382,17.8,9.561243813539468,8.238756186460533,0.593,0.5246823112973779,0.06831768870262211,0.142,0.11167763330116033,0.030322366698839656,8.8,5.406916921994174,3.3930830780058265,0.335,0.25023067081613193,0.08476932918386809
projection,1642850,Thomas Sorber,2025,15,Georgetown,2024-25,Georgetown,FR,1,1,18.9,F,15.6,10.656449953373519,4.943550046626481,15.3,14.026020375768484,-1.273979624231517,2.7,1.7479649098389098,0.9520350901610903,7.6,5.195449207874543,2.4045507921254563,9.5,9.704394356733877,-0.20439435673387685,21.9,22.826212887351716,-0.926212887351717,0.58,0.5602423663314531,0.01975763366854688,0.179,0.1851305114701487,-0.006130511470148703,8.5,6.6106594571324,1.8893405428675996,0.42,0.4655908730171337,-0.045590873017133715
projection,1642383,Walter Clayton Jr.,2025,18,Florida,2024-25,Florida,SR,4,4,21.7,G,23.2,17.901718858280084,5.298281141719915,13.7,10.74541325671018,-2.95458674328982,2.1,2.0430303433782266,0.056969656621773446,1.6,0.29718646250311526,1.3028135374968848,1.2,2.0628540662318136,-0.8628540662318136,10.3,9.87459476255366,0.4254052374463413,0.602,0.6031724892204009,-0.0011724892204009185,0.206,0.19448440471528988,0.011515595284710106,11.2,9.62301553523197,1.5769844647680298,0.275,0.2729789209736004,0.0020210790263996414
projection,1642857,Kasparas Jakučionis,2025,20,Illinois,2024-25,Illinois,FR,1,1,18.5,G,26.0,15.094733706886686,10.905266293113314,22.7,12.79311818827572,-9.90688181172428,1.5,2.0601437589761082,-0.5601437589761082,0.8,0.9697874777752326,-0.1697874777752325,4.9,3.5409260216403875,1.3590739783596129,13.6,12.21645334406082,1.3835466559391794,0.59,0.5671136476224795,0.022886352377520458,0.141,0.14813223113179533,-0.007132231131795341,6.6,7.682676608714126,-1.0826766087141264,0.496,0.3723261956205725,0.12367380437942749
projection,1642860,Will Riley,2025,21,Illinois,2024-25,Illinois,FR,1,1,18.8,F,16.1,12.185521216667542,3.9144787833324592,9.2,12.368346355592315,3.168346355592316,0.6,1.8951278738388597,-1.2951278738388599,1.0,4.754247286117196,-3.754247286117196,5.2,6.364140744864301,-1.1641407448643006,11.6,15.71083592377679,-4.11083592377679,0.532,0.5621267587203915,-0.0301267587203915,0.146,0.1699083929283188,-0.02390839292831881,6.5,8.192537965184219,-1.6925379651842185,0.323,0.2932060177007708,0.029793982299229194
projection,1642962,Drake Powell,2025,22,North Carolina,2024-25,UNC,FR,1,1,19.2,G,7.0,13.602332143494396,-6.602332143494396,10.2,15.07061195751324,4.8706119575132405,1.6,1.8401391720347173,-0.24013917203471724,2.8,1.522523963848593,1.2774760361514068,3.3,3.2820549737942946,0.01794502620570526,11.4,9.915304483016843,1.484695516983157,0.581,0.5704282261257118,0.010571773874288204,0.106,0.12820778198958643,-0.022207781989586436,6.1,5.738631609531388,0.3613683904686118,0.256,0.339506299009672,-0.08350629900967199
projection,1642854,Asa Newell,2025,23,Georgia,2024-25,Georgia,FR,1,1,19.1,F,6.7,10.42670043880238,-3.7267004388023794,8.2,12.71921910589862,4.519219105898621,2.0,1.6492315112684865,0.35076848873151345,3.8,4.6707495874635585,-0.8707495874635587,13.9,7.371748318740702,6.528251681259299,13.5,18.560231093486824,-5.0602310934868235,0.612,0.5688360963258472,0.04316390367415279,0.218,0.17485581925454657,0.043144180745453425,9.6,7.488364826653849,2.1116351733461505,0.384,0.31610018079117047,0.06789981920882954
projection,1642363,Nique Clifford,2025,24,Colorado State,2024-25,Colorado St.,SR,5,5,22.8,G,26.8,22.099432737056997,4.700567262943004,14.1,13.264365731406786,-0.8356342685932141,2.0,2.1027260270405077,-0.1027260270405077,2.0,1.3357179649618458,0.6642820350381542,5.4,4.545341628105344,0.8546583718946561,26.0,15.373801851324222,10.626198148675778,0.603,0.5779150951617217,0.0250849048382783,0.22,0.20519511154103315,0.014804888458966853,11.1,8.19480072244302,2.9051992775569797,0.373,0.3692962695239836,0.003703730476016409
projection,1642859,Jase Richardson,2025,25,Michigan State,2024-25,Michigan St.,FR,1,1,19.1,G,14.4,26.225726256001284,-11.825726256001284,7.9,16.489692073586895,8.589692073586894,1.9,2.482538683503478,-0.5825386835034783,1.4,0.8307022826114507,0.5692977173885492,3.0,2.4381500757890247,0.5618499242109753,11.4,8.738048448355219,2.6619515516447816,0.624,0.5475471448515716,0.07645285514842837,0.209,0.14002237827329925,0.06897762172670074,11.6,6.197303231896356,5.4026967681036435,0.418,0.3252929303786822,0.0927070696213178
projection,1642874,Danny Wolf,2025,27,Michigan,2024-25,Michigan,JR,3,3,20.5,F,22.8,13.147891062824595,9.652108937175406,21.5,10.036556352655854,-11.463443647344146,1.3,1.6140832626398585,-0.3140832626398584,4.6,4.134484841508587,0.4655151584914128,9.1,7.262845410847568,1.8371545891524317,25.0,18.169245680083478,6.830754319916522,0.559,0.6038275522627351,-0.04482755226273505,0.144,0.20086050846422296,-0.05686050846422297,9.5,9.506904066426605,-0.006904066426605127,0.356,0.414056497903732,-0.05805649790373202
projection,1642862,Liam McNeeley,2025,29,Connecticut,2024-25,UConn,FR,1,1,19.1,F,13.1,14.916248476447253,-1.816248476447253,11.9,14.375104752344441,2.475104752344441,1.1,1.948503757667584,-0.848503757667584,0.8,2.089198666570028,-1.2891986665700281,3.7,4.893786709477451,-1.1937867094774512,18.7,14.445758768218582,4.2542412317814176,0.529,0.5674312864307841,-0.038431286430784084,0.132,0.17859764931624086,-0.04659764931624086,3.4,6.92682390407247,-3.52682390407247,0.41,0.3401972707911491,0.06980272920885089
projection,1642949,Yanic Konan Niederhäuser,2025,30,Penn State,2024-25,Penn St.,JR,3,3,21.7,F,6.1,8.859377289241785,-2.759377289241785,13.9,14.771130327253204,0.8711303272532032,1.5,1.6759581707296727,-0.17595817072967268,10.2,6.420105201408145,3.7798947985918545,10.0,10.821456078225538,-0.8214560782255376,19.9,20.220602016960065,-0.3206020169600663,0.631,0.5753104230651714,0.055689576934828566,0.179,0.18989621375877727,-0.010896213758777279,6.1,8.432748886520734,-2.3327488865207346,0.56,0.44640184872799366,0.1135981512720064
projection,1642853,Rasheer Fleming,2025,31,Saint Joseph's,2024-25,Saint Joseph's,JR,3,3,20.3,F,8.5,10.91637402701378,-2.416374027013781,11.8,12.827835104536746,1.027835104536745,2.6,1.8421779129591438,0.7578220870408563,4.9,6.410828034992808,-1.5108280349928078,7.6,6.702237977391326,0.8977620226086733,22.8,16.08157852695104,6.718421473048959,0.638,0.5914185092655289,0.046581490734471154,0.206,0.17432953669049833,0.031670463309501656,7.7,6.508933478572822,1.191066521427178,0.285,0.326824217774448,-0.041824217774448
projection,1642883,Sion James,2025,33,Duke,2024-25,Duke,SR,5,5,21.9,G,18.9,16.085809208639446,2.814190791360552,15.1,17.004416771504147,1.9044167715041471,1.9,1.9833134740999245,-0.08331347409992462,1.1,1.345942436571612,-0.24594243657161186,3.7,4.3962725877452415,-0.6962725877452414,14.2,12.09026423277981,2.1097357672201884,0.635,0.5679838179499811,0.06701618205001891,0.203,0.1473507076767696,0.055649292323230404,9.3,5.250592705177248,4.049407294822752,0.461,0.3597773705435038,0.10122262945649624
projection,1641750,Ryan Kalkbrenner,2025,34,Creighton,2024-25,Creighton,SR,5,5,22.8,C,10.0,12.684187470749333,-2.6841874707493325,9.4,12.47187306757661,3.0718730675766093,0.9,1.5742278446895466,-0.6742278446895466,7.3,4.922107148483586,2.377892851516414,8.8,9.634874213536833,-0.8348742135368319,18.4,22.546762556258926,-4.146762556258928,0.684,0.6216893257469507,0.06231067425304937,0.236,0.20739322079470152,0.02860677920529847,12.2,11.571811831002695,0.6281881689973048,0.386,0.44540267214985724,-0.05940267214985723
projection,1641780,Johni Broome,2025,35,Auburn,2024-25,Auburn,SR,5,5,22.3,F,19.5,13.260728424935094,6.239271575064906,8.5,10.425004357555895,1.9250043575558955,1.8,1.639628582745457,0.16037141725454296,7.5,4.512358920948947,2.987641079051053,14.1,9.526583581838596,4.573416418161404,26.0,22.523491993229978,3.476508006770022,0.547,0.6005124402248385,-0.053512440224838476,0.25,0.23129795553483637,0.01870204446516363,14.3,10.843232277403066,3.4567677225969344,0.39,0.43959863201615657,-0.04959863201615655
projection,1642876,Adou Thiero,2025,36,Arkansas,2024-25,Arkansas,JR,3,3,20.5,G,14.0,17.821814873763103,-3.8218148737631026,12.0,14.053357441906781,2.0533574419067815,3.4,2.213676193015707,1.186323806984293,2.9,1.7890488092723094,1.1109511907276906,7.7,6.146207249706943,1.5537927502930575,15.9,15.801094514838256,0.09890548516174391,0.605,0.5601433049000085,0.04485669509999146,0.203,0.1635719717248208,0.03942802827517922,10.6,6.956783553281256,3.6432164467187436,0.692,0.4903759816837989,0.20162401831620103
projection,1642404,Chaz Lanier,2025,37,Tennessee,2024-25,Tennessee,SR,5,5,22.9,G,7.8,16.31225118321979,-8.512251183219789,6.4,10.727811900878045,4.327811900878045,1.8,1.9167126385259357,-0.11671263852593561,0.5,0.8306025965327164,-0.3306025965327164,2.0,4.010426812228771,-2.010426812228771,12.1,11.990710963640176,0.10928903635982401,0.56,0.5987223407970538,-0.03872234079705372,0.173,0.2065232246250699,-0.0335232246250699,8.9,11.089069472677583,-2.1890694726775823,0.176,0.2521704855393096,-0.07617048553930961
projection,1642880,Kam Jones,2025,38,Marquette,2024-25,Marquette,SR,4,4,22.7,G,38.1,23.532072736214552,14.56792726378545,9.6,12.147782170929819,2.5477821709298194,2.4,2.09893060815608,0.30106939184392,0.9,1.0139770137134965,-0.11397701371349644,2.1,3.052442694025259,-0.952442694025259,13.6,11.97592629915499,1.6240737008450097,0.551,0.5720226269071889,-0.021022626907188813,0.202,0.19522384329415404,0.00677615670584597,10.6,10.38462079695913,0.21537920304086988,0.16,0.30898545502712915,-0.14898545502712915
projection,1642918,Alijah Martin,2025,39,Florida,2024-25,Florida,SR,5,5,22.9,G,12.3,17.41824736903388,-5.118247369033881,10.4,11.610266616597736,1.2102666165977354,2.7,2.198619105449347,0.5013808945506533,0.6,0.3898498640483269,0.2101501359516731,4.5,2.4273206026162857,2.0726793973837143,10.8,8.195595616711026,2.6044043832889745,0.576,0.5955196856306721,-0.01951968563067219,0.184,0.17242191226966902,0.011578087730330977,9.8,8.227837899181075,1.5721621008189253,0.28,0.24380624348213883,0.03619375651786119
